   21.6514,      2391,
   21.6595,      2312,
   21.6677,      2194,
   21.6759,      2390,
   21.6841,      2264,
   21.6922,      2263,
   21.7004,      2362,
   21.7086,      2285,
   21.7168,      2355,
   21.7249,      2305,
   21.7331,      2203,
   21.7413,      2274,
   21.7495,      2265,
   21.7576,      2325,
   21.7658,      2303,
    21.774,      2370,
   21.7822,      2268,
   21.7903,      2342,
   21.7985,      2361,
   21.8067,      2307,
   21.8149,      2322,
    21.823,      2184,
   21.8312,      2273,
   21.8394,      2267,
   21.8476,      2306,
   21.8557,      2353,
   21.8639,      2272,
   21.8721,      2309,
   21.8803,      2356,
   21.8884,      2284,
   21.8966,      2274,
   21.9048,      2342,
    21.913,      2278,
   21.9211,      2306,
   21.9293,      2471,
   21.9375,      2337,
   21.9457,      2259,
   21.9538,      2335,
    21.962,      2263,
   21.9702,      2350,
   21.9784,      2386,
   21.9865,      2265,
   21.9947,      2260,
   22.0029,      2305,
   22.0111,      2262,
   22.0192,      2290,
   22.0274,      2291,
   22.0356,      2342,
   22.0438,      2342,
   22.0519,      2358,
   22.0601,      2278,
   22.0683,      2322,
   22.0765,      2303,
   22.0846,      2327,
   22.0928,      2332,
    22.101,      2355,
   22.1092,      2347,
   22.1173,      2372,
   22.1255,      2286,
   22.1337,      2250,
   22.1419,      2292,
     22.15,      2277,
   22.1582,      2291,
   22.1664,      2272,
   22.1746,      2355,
   22.1827,      2311,
   22.1909,      2299,
   22.1991,      2385,
   22.2073,      2252,
   22.2154,      2302,
   22.2236,      2355,
   22.2318,      2168,
     22.24,      2314,
   22.2481,      2376,
   22.2563,      2333,
   22.2645,      2407,
   22.2727,      2253,
   22.2808,      2297,
    22.289,      2322,
   22.2972,      2308,
   22.3054,      2274,
   22.3135,      2307,
   22.3217,      2314,
   22.3299,      2359,
   22.3381,      2301,
   22.3462,      2264,
   22.3544,      2235,
   22.3626,      2353,
   22.3708,      2328,
   22.3789,      2367,
   22.3871,      2298,
   22.3953,      2338,
   22.4035,      2358,
   22.4116,      2372,
   22.4198,      2282,
    22.428,      2368,
   22.4362,      2427,
   22.4443,      2294,
   22.4525,      2290,
   22.4607,      2302,
   22.4689,      2343,
    22.477,      2316,
   22.4852,      2361,
   22.4934,      2361,
   22.5016,      2388,
   22.5097,      2277,
   22.5179,      2329,
   22.5261,      2320,
   22.5343,      2174,
   22.5424,      2263,
   22.5506,      2302,
   22.5588,      2263,
    22.567,      2397,
   22.5752,      2223,
   22.5833,      2340,
   22.5915,      2330,
   22.5997,      2271,
   22.6079,      2340,
    22.616,      2324,
   22.6242,      2313,
   22.6324,      2352,
   22.6406,      2374,
   22.6487,      2348,
   22.6569,      2243,
   22.6651,      2290,
   22.6733,      2311,
   22.6814,      2282,
   22.6896,      2300,
   22.6978,      2280,
    22.706,      2321,
   22.7141,      2428,
   22.7223,      2355,
   22.7305,      2435,
   22.7387,      2308,
   22.7468,      2275,
    22.755,      2349,
   22.7632,      2323,
   22.7714,      2301,
   22.7795,      2350,
   22.7877,      2231,
   22.7959,      2371,
   22.8041,      2427,
   22.8122,      2267,
   22.8204,      2308,
   22.8286,      2332,
   22.8368,      2318,
   22.8449,      2333,
   22.8531,      2393,
   22.8613,      2286,
   22.8695,      2341,
   22.8776,      2207,
   22.8858,      2295,
    22.894,      2336,
   22.9022,      2380,
   22.9103,      2290,
   22.9185,      2344,
   22.9267,      2333,
   22.9349,      2413,
    22.943,      2408,
   22.9512,      2382,
   22.9594,      2243,
   22.9676,      2345,
   22.9757,      2297,
   22.9839,      2318,
   22.9921,      2431,
   23.0003,      2441,
   23.0084,      2427,
   23.0166,      2277,
   23.0248,      2340,
    23.033,      2218,
   23.0411,      2328,
   23.0493,      2382,
   23.0575,      2332,
   23.0657,      2268,
   23.0738,      2334,
    23.082,      2304,
   23.0902,      2277,
   23.0984,      2416,
   23.1065,      2390,
   23.1147,      2384,
   23.1229,      2357,
   23.1311,      2353,
   23.1392,      2309,
   23.1474,      2441,
   23.1556,      2423,
   23.1638,      2374,
   23.1719,      2402,
   23.1801,      2326,
   23.1883,      2378,
   23.1965,      2325,
   23.2046,      2302,
   23.2128,      2313,
    23.221,      2328,
   23.2292,      2415,
   23.2373,      2364,
   23.2455,      2381,
   23.2537,      2402,
   23.2619,      2372,
     23.27,      2332,
   23.2782,      2309,
   23.2864,      2402,
   23.2946,      2407,
   23.3027,      2383,
   23.3109,      2320,
   23.3191,      2343,
   23.3273,      2363,
   23.3354,      2286,
   23.3436,      2408,
   23.3518,      2370,
     23.36,      2363,
   23.3681,      2263,
   23.3763,      2296,
   23.3845,      2343,
   23.3927,      2413,
   23.4008,      2277,
    23.409,      2305,
   23.4172,      2355,
   23.4254,      2360,
   23.4335,      2373,
   23.4417,      2362,
   23.4499,      2224,
   23.4581,      2411,
   23.4662,      2390,
   23.4744,      2296,
   23.4826,      2388,
   23.4908,      2424,
   23.4989,      2464,
   23.5071,      2373,
   23.5153,      2333,
   23.5235,      2296,
   23.5316,      2342,
   23.5398,      2273,
    23.548,      2345,
   23.5562,      2337,
   23.5643,      2465,
   23.5725,      2318,
   23.5807,      2348,
   23.5889,      2339,
    23.597,      2357,
   23.6052,      2455,
   23.6134,      2347,
   23.6216,      2428,
   23.6297,      2383,
   23.6379,      2406,
   23.6461,      2388,
   23.6543,      2340,
   23.6624,      2327,
   23.6706,      2430,
   23.6788,      2468,
    23.687,      2318,
   23.6951,      2315,
   23.7033,      2399,
   23.7115,      2352,
   23.7197,      2370,
   23.7278,      2369,
    23.736,      2368,
   23.7442,      2376,
   23.7524,      2351,
   23.7605,      2379,
   23.7687,      2358,
   23.7769,      2425,
   23.7851,      2389,
   23.7932,      2328,
   23.8014,      2354,
   23.8096,      2404,
   23.8178,      2415,
   23.8259,      2382,
   23.8341,      2356,
   23.8423,      2350,
   23.8505,      2371,
   23.8586,      2259,
   23.8668,      2324,
    23.875,      2370,
   23.8832,      2406,
   23.8913,      2401,
   23.8995,      2378,
   23.9077,      2419,
   23.9159,      2320,
    23.924,      2457,
   23.9322,      2248,
   23.9404,      2458,
   23.9486,      2481,
   23.9567,      2402,
   23.9649,      2397,
   23.9731,      2384,
   23.9813,      2375,
   23.9894,      2465,
   23.9976,      2413,
   24.0058,      2433,
    24.014,      2363,
   24.0221,      2387,
   24.0303,      2423,
   24.0385,      2338,
   24.0467,      2460,
   24.0548,      2300,
    24.063,      2390,
   24.0712,      2415,
   24.0794,      2403,
   24.0875,      2422,
   24.0957,      2414,
   24.1039,      2400,
   24.1121,      2411,
   24.1202,      2333,
   24.1284,      2302,
   24.1366,      2385,
   24.1448,      2407,
   24.1529,      2462,
   24.1611,      2493,
   24.1693,      2526,
   24.1775,      2376,
   24.1856,      2377,
   24.1938,      2460,
    24.202,      2408,
   24.2102,      2398,
   24.2183,      2428,
   24.2265,      2366,
   24.2347,      2536,
   24.2429,      2402,
    24.251,      2396,
   24.2592,      2340,
   24.2674,      2380,
   24.2756,      2404,
   24.2837,      2368,
   24.2919,      2389,
   24.3001,      2429,
   24.3083,      2402,
   24.3164,      2355,
   24.3246,      2397,
   24.3328,      2492,
    24.341,      2438,
   24.3491,      2473,
   24.3573,      2405,
   24.3655,      2429,
   24.3737,      2334,
   24.3818,      2441,
     24.39,      2493,
   24.3982,      2451,
   24.4064,      2511,
   24.4145,      2479,
   24.4227,      2388,
   24.4309,      2426,
   24.4391,      2453,
   24.4472,      2406,
   24.4554,      2435,
   24.4636,      2435,
   24.4718,      2525,
   24.4799,      2424,
   24.4881,      2440,
   24.4963,      2493,
   24.5045,      2388,
   24.5126,      2591,
   24.5208,      2403,
    24.529,      2490,
   24.5372,      2487,
   24.5453,      2423,
   24.5535,      2332,
   24.5617,      2556,
   24.5699,      2551,
    24.578,      2459,
   24.5862,      2429,
   24.5944,      2534,
   24.6026,      2495,
   24.6107,      2487,
   24.6189,      2387,
   24.6271,      2452,
   24.6353,      2475,
   24.6434,      2448,
   24.6516,      2563,
   24.6598,      2494,
    24.668,      2479,
   24.6761,      2487,
   24.6843,      2502,
   24.6925,      2454,
   24.7007,      2441,
   24.7088,      2481,
    24.717,      2469,
   24.7252,      2378,
   24.7334,      2476,
   24.7415,      2534,
   24.7497,      2475,
   24.7579,      2486,
   24.7661,      2557,
   24.7742,      2436,
   24.7824,      2516,
   24.7906,      2496,
   24.7988,      2399,
   24.8069,      2429,
   24.8151,      2486,
   24.8233,      2529,
   24.8315,      2536,
   24.8396,      2533,
   24.8478,      2450,
    24.856,      2532,
   24.8642,      2499,
   24.8723,      2574,
   24.8805,      2536,
   24.8887,      2522,
   24.8969,      2430,
    24.905,      2534,
   24.9132,      2421,
   24.9214,      2535,
   24.9296,      2527,
   24.9377,      2571,
   24.9459,      2565,
   24.9541,      2509,
   24.9623,      2496,
   24.9704,      2556,
   24.9786,      2517,
   24.9868,      2505,
    24.995,      2454,
   25.0031,      2482,
   25.0113,      2494,
   25.0195,      2605,
   25.0277,      2447,
   25.0358,      2524,
    25.044,      2499,
   25.0522,      2477,
   25.0604,      2520,
   25.0685,      2576,
   25.0767,      2492,
   25.0849,      2533,
   25.0931,      2478,
   25.1012,      2474,
   25.1094,      2591,
   25.1176,      2467,
   25.1258,      2571,
    25.134,      2510,
   25.1421,      2585,
   25.1503,      2509,
   25.1585,      2564,
   25.1667,      2589,
   25.1748,      2536,
    25.183,      2477,
   25.1912,      2512,
   25.1994,      2538,
   25.2075,      2577,
   25.2157,      2595,
   25.2239,      2593,
   25.2321,      2574,
   25.2402,      2521,
   25.2484,      2515,
   25.2566,      2586,
   25.2648,      2562,
   25.2729,      2506,
   25.2811,      2573,
   25.2893,      2508,
   25.2975,      2544,
   25.3056,      2541,
   25.3138,      2564,
    25.322,      2532,
   25.3302,      2512,
   25.3383,      2608,
   25.3465,      2662,
   25.3547,      2550,
   25.3629,      2600,
    25.371,      2597,
   25.3792,      2549,
   25.3874,      2606,
   25.3956,      2641,
   25.4037,      2563,
   25.4119,      2483,
   25.4201,      2585,
   25.4283,      2554,
   25.4364,      2611,
   25.4446,      2649,
   25.4528,      2597,
    25.461,      2685,
   25.4691,      2564,
   25.4773,      2541,
   25.4855,      2625,
   25.4937,      2596,
   25.5018,      2655,
     25.51,      2637,
   25.5182,      2607,
   25.5264,      2594,
   25.5345,      2610,
   25.5427,      2684,
   25.5509,      2557,
   25.5591,      2673,
   25.5672,      2658,
   25.5754,      2568,
   25.5836,      2635,
   25.5918,      2578,
   25.5999,      2549,
   25.6081,      2636,
   25.6163,      2608,
   25.6245,      2611,
   25.6326,      2538,
   25.6408,      2652,
    25.649,      2630,
   25.6572,      2647,
   25.6653,      2666,
   25.6735,      2515,
   25.6817,      2705,
   25.6899,      2504,
    25.698,      2598,
   25.7062,      2592,
   25.7144,      2712,
   25.7226,      2628,
   25.7307,      2659,
   25.7389,      2607,
   25.7471,      2677,
   25.7553,      2649,
   25.7634,      2705,
   25.7716,      2587,
   25.7798,      2610,
    25.788,      2688,
   25.7961,      2733,
   25.8043,      2644,
   25.8125,      2660,
   25.8207,      2666,
   25.8288,      2710,
    25.837,      2746,
   25.8452,      2667,
   25.8534,      2630,
   25.8615,      2678,
   25.8697,      2672,
   25.8779,      2694,
   25.8861,      2725,
   25.8942,      2693,
   25.9024,      2763,
   25.9106,      2666,
   25.9188,      2730,
   25.9269,      2708,
   25.9351,      2735,
   25.9433,      2638,
   25.9515,      2729,
   25.9596,      2658,
   25.9678,      2752,
    25.976,      2770,
   25.9842,      2730,
   25.9923,      2753,
   26.0005,      2678,
   26.0087,      2681,
   26.0169,      2694,
    26.025,      2676,
   26.0332,      2702,
   26.0414,      2698,
   26.0496,      2666,
   26.0577,      2655,
   26.0659,      2680,
   26.0741,      2738,
   26.0823,      2764,
   26.0904,      2651,
   26.0986,      2796,
   26.1068,      2733,
    26.115,      2772,
   26.1231,      2744,
   26.1313,      2622,
   26.1395,      2810,
   26.1477,      2759,
   26.1558,      2724,
    26.164,      2796,
   26.1722,      2850,
   26.1804,      2735,
   26.1885,      2747,
   26.1967,      2673,
   26.2049,      2753,
   26.2131,      2742,
   26.2212,      2712,
   26.2294,      2747,
   26.2376,      2819,
   26.2458,      2761,
   26.2539,      2764,
   26.2621,      2762,
   26.2703,      2757,
   26.2785,      2777,
   26.2866,      2775,
   26.2948,      2763,
    26.303,      2732,
   26.3112,      2785,
   26.3193,      2735,
   26.3275,      2824,
   26.3357,      2745,
   26.3439,      2791,
    26.352,      2789,
   26.3602,      2819,
   26.3684,      2861,
   26.3766,      2798,
   26.3847,      2802,
   26.3929,      2775,
   26.4011,      2827,
   26.4093,      2765,
   26.4174,      2747,
   26.4256,      2831,
   26.4338,      2765,
    26.442,      2781,
   26.4501,      2830,
   26.4583,      2742,
   26.4665,      2817,
   26.4747,      2838,
   26.4828,      2783,
    26.491,      2859,
   26.4992,      2739,
   26.5074,      2860,
   26.5155,      2832,
   26.5237,      2780,
   26.5319,      2789,
   26.5401,      2854,
   26.5482,      2780,
   26.5564,      2818,
   26.5646,      2917,
   26.5728,      2850,
   26.5809,      2897,
   26.5891,      2858,
   26.5973,      2889,
   26.6055,      2834,
   26.6136,      2822,
   26.6218,      2817,
     26.63,      2858,
   26.6382,      2852,
   26.6463,      2940,
   26.6545,      2822,
   26.6627,      2837,
   26.6709,      2983,
    26.679,      2957,
   26.6872,      2878,
   26.6954,      2877,
   26.7036,      2823,
   26.7117,      2847,
   26.7199,      2892,
   26.7281,      2901,
   26.7363,      2908,
   26.7444,      2875,
   26.7526,      2934,
   26.7608,      2877,
    26.769,      2803,
   26.7771,      2852,
   26.7853,      2872,
   26.7935,      2881,
   26.8017,      2853,
   26.8098,      2890,
    26.818,      2910,
   26.8262,      2967,
   26.8344,      2831,
   26.8425,      2910,
   26.8507,      2869,
   26.8589,      2911,
   26.8671,      3009,
   26.8752,      2897,
   26.8834,      2892,
   26.8916,      2897,
   26.8998,      2997,
   26.9079,      2926,
   26.9161,      2889,
   26.9243,      2947,
   26.9325,      2949,
   26.9406,      3004,
   26.9488,      2973,
    26.957,      2884,
   26.9652,      2878,
   26.9733,      3024,
   26.9815,      2946,
   26.9897,      2814,
   26.9979,      3037,
    27.006,      2913,
   27.0142,      2977,
   27.0224,      3034,
   27.0306,      2981,
   27.0387,      2845,
   27.0469,      2880,
   27.0551,      2973,
   27.0633,      2982,
   27.0714,      2899,
   27.0796,      2955,
   27.0878,      3036,
    27.096,      2990,
   27.1041,      3090,
   27.1123,      2920,
   27.1205,      2925,
   27.1287,      3028,
   27.1368,      2975,
    27.145,      2998,
   27.1532,      3054,
   27.1614,      2844,
   27.1695,      2925,
   27.1777,      2976,
   27.1859,      2945,
   27.1941,      2938,
   27.2022,      2978,
   27.2104,      3056,
   27.2186,      3008,
   27.2268,      2992,
   27.2349,      3054,
   27.2431,      3008,
   27.2513,      3052,
   27.2595,      2946,
   27.2676,      3080,
   27.2758,      3067,
    27.284,      3068,
   27.2922,      3102,
   27.3003,      3108,
   27.3085,      3005,
   27.3167,      2930,
   27.3249,      3077,
    27.333,      3021,
   27.3412,      2949,
   27.3494,      3117,
   27.3576,      3063,
   27.3657,      3053,
   27.3739,      3042,
   27.3821,      3080,
   27.3903,      3071,
   27.3984,      3080,
   27.4066,      3013,
   27.4148,      3005,
    27.423,      2959,
   27.4311,      3087,
   27.4393,      2954,
   27.4475,      3054,
   27.4557,      3107,
   27.4638,      2975,
    27.472,      3093,
   27.4802,      3010,
   27.4884,      3055,
   27.4965,      3041,
   27.5047,      3010,
   27.5129,      3152,
   27.5211,      3041,
   27.5292,      2995,
   27.5374,      3125,
   27.5456,      3038,
   27.5538,      3040,
   27.5619,      3110,
   27.5701,      3062,
   27.5783,      3069,
   27.5865,      3088,
   27.5946,      3067,
   27.6028,      3107,
    27.611,      3175,
   27.6192,      3106,
   27.6273,      3097,
   27.6355,      3151,
   27.6437,      3096,
   27.6519,      3144,
     27.66,      3160,
   27.6682,      3099,
   27.6764,      3141,
   27.6846,      3062,
   27.6928,      3142,
   27.7009,      3013,
   27.7091,      3061,
   27.7173,      3144,
   27.7255,      3132,
   27.7336,      3010,
   27.7418,      3167,
     27.75,      3219,
   27.7582,      3267,
   27.7663,      3109,
   27.7745,      3075,
   27.7827,      3109,
   27.7909,      3117,
    27.799,      3160,
   27.8072,      3119,
   27.8154,      3136,
   27.8236,      3257,
   27.8317,      3201,
   27.8399,      3098,
   27.8481,      3170,
   27.8563,      3134,
   27.8644,      3299,
   27.8726,      3210,
   27.8808,      3137,
    27.889,      3094,
   27.8971,      3143,
   27.9053,      3113,
   27.9135,      3093,
   27.9217,      3209,
   27.9298,      3185,
    27.938,      3120,
   27.9462,      3208,
   27.9544,      3184,
   27.9625,      3107,
   27.9707,      3170,
   27.9789,      3159,
   27.9871,      3236,
   27.9952,      3173,
   28.0034,      3283,
   28.0116,      3204,
   28.0198,      3140,
   28.0279,      3165,
   28.0361,      3177,
   28.0443,      3199,
   28.0525,      3141,
   28.0606,      3164,
   28.0688,      3277,
    28.077,      3212,
   28.0852,      3234,
   28.0933,      3230,
   28.1015,      3202,
   28.1097,      3323,
   28.1179,      3169,
    28.126,      3120,
   28.1342,      3318,
   28.1424,      3212,
   28.1506,      3299,
   28.1587,      3224,
   28.1669,      3204,
   28.1751,      3175,
   28.1833,      3215,
   28.1914,      3206,
   28.1996,      3174,
   28.2078,      3251,
    28.216,      3245,
   28.2241,      3398,
   28.2323,      3274,
   28.2405,      3172,
   28.2487,      3267,
   28.2568,      3261,
    28.265,      3311,
   28.2732,      3204,
   28.2814,      3239,
   28.2895,      3270,
   28.2977,      3226,
   28.3059,      3293,
   28.3141,      3412,
   28.3222,      3211,
   28.3304,      3293,
   28.3386,      3342,
   28.3468,      3237,
   28.3549,      3275,
   28.3631,      3378,
   28.3713,      3229,
   28.3795,      3371,
   28.3876,      3327,
   28.3958,      3282,
    28.404,      3233,
   28.4122,      3269,
   28.4203,      3225,
   28.4285,      3250,
   28.4367,      3341,
   28.4449,      3421,
    28.453,      3316,
   28.4612,      3315,
   28.4694,      3213,
   28.4776,      3286,
   28.4857,      3390,
   28.4939,      3283,
   28.5021,      3221,
   28.5103,      3254,
   28.5184,      3319,
   28.5266,      3309,
   28.5348,      3269,
    28.543,      3378,
   28.5511,      3315,
   28.5593,      3378,
   28.5675,      3264,
   28.5757,      3344,
   28.5838,      3347,
    28.592,      3362,
   28.6002,      3335,
   28.6084,      3305,
   28.6165,      3286,
   28.6247,      3422,
   28.6329,      3305,
   28.6411,      3345,
   28.6492,      3359,
   28.6574,      3354,
   28.6656,      3399,
   28.6738,      3303,
   28.6819,      3321,
   28.6901,      3397,
   28.6983,      3317,
   28.7065,      3326,
   28.7146,      3358,
   28.7228,      3346,
    28.731,      3319,
   28.7392,      3336,
   28.7473,      3429,
   28.7555,      3350,
   28.7637,      3470,
   28.7719,      3211,
     28.78,      3451,
   28.7882,      3372,
   28.7964,      3306,
   28.8046,      3359,
   28.8127,      3554,
   28.8209,      3308,
   28.8291,      3376,
   28.8373,      3318,
   28.8454,      3273,
   28.8536,      3401,
   28.8618,      3477,
     28.87,      3334,
   28.8781,      3350,
   28.8863,      3460,
   28.8945,      3362,
   28.9027,      3299,
   28.9108,      3408,
    28.919,      3410,
   28.9272,      3427,
   28.9354,      3430,
   28.9435,      3425,
   28.9517,      3478,
   28.9599,      3437,
   28.9681,      3461,
   28.9762,      3441,
   28.9844,      3513,
   28.9926,      3455,
   29.0008,      3515,
   29.0089,      3376,
   29.0171,      3452,
   29.0253,      3457,
   29.0335,      3366,
   29.0416,      3494,
   29.0498,      3487,
    29.058,      3421,
   29.0662,      3436,
   29.0743,      3500,
   29.0825,      3498,
   29.0907,      3404,
   29.0989,      3454,
    29.107,      3430,
   29.1152,      3413,
   29.1234,      3512,
   29.1316,      3443,
   29.1397,      3455,
   29.1479,      3420,
   29.1561,      3516,
   29.1643,      3468,
   29.1724,      3468,
   29.1806,      3421,
   29.1888,      3399,
    29.197,      3394,
   29.2051,      3504,
   29.2133,      3385,
   29.2215,      3455,
   29.2297,      3436,
   29.2378,      3385,
    29.246,      3468,
   29.2542,      3504,
   29.2624,      3551,
   29.2705,      3430,
   29.2787,      3477,
   29.2869,      3458,
   29.2951,      3335,
   29.3032,      3447,
   29.3114,      3417,
   29.3196,      3557,
   29.3278,      3533,
   29.3359,      3503,
   29.3441,      3466,
   29.3523,      3471,
   29.3605,      3508,
   29.3686,      3558,
   29.3768,      3546,
    29.385,      3463,
   29.3932,      3503,
   29.4013,      3526,
   29.4095,      3473,
   29.4177,      3576,
   29.4259,      3432,
    29.434,      3464,
   29.4422,      3549,
   29.4504,      3444,
   29.4586,      3574,
   29.4667,      3444,
   29.4749,      3543,
   29.4831,      3505,
   29.4913,      3461,
   29.4994,      3502,
   29.5076,      3473,
   29.5158,      3514,
    29.524,      3472,
   29.5321,      3497,
   29.5403,      3491,
   29.5485,      3562,
   29.5567,      3684,
   29.5648,      3568,
    29.573,      3572,
   29.5812,      3417,
   29.5894,      3615,
   29.5975,      3527,
   29.6057,      3528,
   29.6139,      3513,
   29.6221,      3524,
   29.6302,      3631,
   29.6384,      3540,
   29.6466,      3603,
   29.6548,      3509,
   29.6629,      3612,
   29.6711,      3501,
   29.6793,      3588,
   29.6875,      3589,
   29.6956,      3428,
   29.7038,      3493,
    29.712,      3523,
   29.7202,      3545,
   29.7283,      3540,
   29.7365,      3493,
   29.7447,      3537,
   29.7529,      3525,
    29.761,      3496,
   29.7692,      3567,
   29.7774,      3570,
   29.7856,      3545,
   29.7937,      3578,
   29.8019,      3605,
   29.8101,      3654,
   29.8183,      3575,
   29.8264,      3593,
   29.8346,      3613,
   29.8428,      3640,
    29.851,      3555,
   29.8591,      3562,
   29.8673,      3652,
   29.8755,      3579,
   29.8837,      3570,
   29.8918,      3576,
      29.9,      3643,
   29.9082,      3582,
   29.9164,      3637,
   29.9245,      3542,
   29.9327,      3675,
   29.9409,      3520,
   29.9491,      3566,
   29.9572,      3566,
   29.9654,      3718,
   29.9736,      3635,
   29.9818,      3525,
   29.9899,      3700,
   29.9981,      3523,
   30.0063,      3723,
   30.0145,      3628,
   30.0226,      3696,
   30.0308,      3621,
    30.039,      3585,
   30.0472,      3620,
   30.0553,      3690,
   30.0635,      3605,
   30.0717,      3541,
   30.0799,      3683,
    30.088,      3538,
   30.0962,      3628,
   30.1044,      3713,
   30.1126,      3595,
   30.1207,      3716,
   30.1289,      3589,
   30.1371,      3615,
   30.1453,      3608,
   30.1534,      3623,
   30.1616,      3582,
   30.1698,      3672,
    30.178,      3583,
   30.1861,      3598,
   30.1943,      3757,
   30.2025,      3683,
   30.2107,      3630,
   30.2189,      3647,
    30.227,      3637,
   30.2352,      3677,
   30.2434,      3608,
   30.2516,      3634,
   30.2597,      3635,
   30.2679,      3630,
   30.2761,      3616,
   30.2843,      3537,
   30.2924,      3629,
   30.3006,      3756,
   30.3088,      3617,
    30.317,      3603,
   30.3251,      3571,
   30.3333,      3724,
   30.3415,      3595,
   30.3497,      3558,
   30.3578,      3729,
    30.366,      3687,
   30.3742,      3635,
   30.3824,      3670,
   30.3905,      3739,
   30.3987,      3698,
   30.4069,      3645,
   30.4151,      3667,
   30.4232,      3622,
   30.4314,      3683,
   30.4396,      3638,
   30.4478,      3575,
   30.4559,      3597,
   30.4641,      3498,
   30.4723,      3571,
   30.4805,      3600,
   30.4886,      3700,
